LHD,date,Year,Strain,Cases,year,temperature_2m,relative_humidity_2m,precipitation,rain,surface_pressure,sunshine_duration,spatial_lhd,lhd_code,temp_lag1
South Eastern Sydney,2003-11-01,2003,Total,7,2003,18.341305547222223,72.34931713055556,98.29999999999995,98.29999999999995,1017.9640277777778,1171079.6265699996,South Eastern Sydney,X720,16.077940854838708
South Eastern Sydney,2003-12-01,2003,Total,3,2003,21.637819887096775,72.18745504704302,41.500000000000036,41.500000000000036,1013.3779569892473,1196833.0120830003,South Eastern Sydney,X720,18.341305547222223
South Eastern Sydney,2004-01-01,2004,Total,2,2004,23.178008060483872,71.1835490188172,69.60000000000002,69.60000000000002,1009.7919354838709,1241017.8335399993,South Eastern Sydney,X720,21.637819887096775
South Eastern Sydney,2004-02-01,2004,Total,3,2004,22.97929884626437,73.3042004525862,67.50000000000001,67.50000000000001,1011.782183908046,1108336.1748700002,South Eastern Sydney,X720,23.178008060483872
South Eastern Sydney,2004-03-01,2004,Total,11,2004,21.151193532258066,73.53726018145161,22.700000000000017,22.700000000000017,1016.6188172043011,1084405.419393,South Eastern Sydney,X720,22.97929884626437
South Eastern Sydney,2004-04-01,2004,Total,3,2004,19.081236108333336,73.89690023472222,38.2,38.2,1020.5358333333334,1017489.6075297,South Eastern Sydney,X720,21.151193532258066
South Eastern Sydney,2004-05-01,2004,Total,7,2004,15.476529564516131,64.35070103091398,14.8,14.8,1018.5655913978495,983067.0755959997,South Eastern Sydney,X720,19.081236108333336
South Eastern Sydney,2004-06-01,2004,Total,21,2004,13.847138883333333,62.28160321111111,8.100000000000001,8.100000000000001,1019.4111111111112,910389.8746699998,South Eastern Sydney,X720,15.476529564516131
South Eastern Sydney,2004-07-01,2004,Total,9,2004,12.773034942204301,69.06311641935484,20.3,20.3,1021.2333333333333,942965.82574,South Eastern Sydney,X720,13.847138883333333
South Eastern Sydney,2004-08-01,2004,Total,31,2004,13.813895158602152,66.00930407930107,47.600000000000016,47.600000000000016,1014.7161290322581,1022134.1899224999,South Eastern Sydney,X720,12.773034942204301
South Eastern Sydney,2004-09-01,2004,Total,77,2004,15.60436110277778,69.07135519166667,62.50000000000005,62.50000000000005,1019.2595833333334,1032088.5249439998,South Eastern Sydney,X720,13.813895158602152
South Eastern Sydney,2004-10-01,2004,Total,42,2004,17.753276875,68.77180027419354,129.39999999999998,129.39999999999998,1016.8629032258065,1074419.4757859998,South Eastern Sydney,X720,15.60436110277778
South Eastern Sydney,2004-11-01,2004,Total,43,2004,19.88790276388889,66.6514678125,55.100000000000016,55.100000000000016,1014.9341666666667,1169254.356488,South Eastern Sydney,X720,17.753276875
South Eastern Sydney,2004-12-01,2004,Total,27,2004,20.631233856182796,71.7828482110215,59.60000000000002,59.60000000000002,1012.7872311827957,1262373.5337809995,South Eastern Sydney,X720,19.88790276388889
South Eastern Sydney,2005-01-01,2005,Total,47,2005,22.228075268817204,73.46133831317205,79.20000000000002,79.20000000000002,1012.7494623655914,1263861.0186059996,South Eastern Sydney,X720,20.631233856182796
South Eastern Sydney,2005-02-01,2005,Total,26,2005,22.201702376488097,73.15747257142857,120.69999999999997,120.69999999999997,1012.010119047619,1113677.8089410001,South Eastern Sydney,X720,22.228075268817204
South Eastern Sydney,2005-03-01,2005,Total,13,2005,19.93990322311828,73.16618776747312,44.900000000000034,44.900000000000034,1018.2763440860215,1071444.7483959997,South Eastern Sydney,X720,22.201702376488097
South Eastern Sydney,2005-04-01,2005,Total,39,2005,20.075472216666668,75.83391638611111,15.799999999999994,15.799999999999994,1022.6727777777778,1013759.1642063002,South Eastern Sydney,X720,19.93990322311828
South Eastern Sydney,2005-05-01,2005,Total,25,2005,15.811879024193546,73.02930192473119,25.39999999999999,25.39999999999999,1021.040188172043,933413.6059259997,South Eastern Sydney,X720,20.075472216666668
South Eastern Sydney,2005-06-01,2005,Total,12,2005,14.504777775,73.43715772638889,102.20000000000005,102.20000000000005,1018.5804166666667,847803.8400600001,South Eastern Sydney,X720,15.811879024193546
South Eastern Sydney,2005-07-01,2005,Total,38,2005,13.014365584677419,70.82559793682796,6.700000000000001,6.700000000000001,1021.7094086021506,936558.08639,South Eastern Sydney,X720,14.504777775
South Eastern Sydney,2005-08-01,2005,Total,73,2005,13.648975799731181,62.437121694892475,4.2,4.2,1022.1743279569893,1056639.7032417,South Eastern Sydney,X720,13.014365584677419
South Eastern Sydney,2005-09-01,2005,Total,65,2005,15.672694436111112,68.49452329166667,41.90000000000001,41.90000000000001,1015.6654166666667,1020095.406914,South Eastern Sydney,X720,13.648975799731181
South Eastern Sydney,2005-10-01,2005,Total,21,2005,19.072967728494625,68.0234795672043,59.90000000000001,59.90000000000001,1014.4012096774194,1093532.4771790002,South Eastern Sydney,X720,15.672694436111112
South Eastern Sydney,2005-11-01,2005,Total,20,2005,19.896236102777777,72.54672649166666,114.39999999999996,114.39999999999996,1014.8618055555555,1040321.3998583502,South Eastern Sydney,X720,19.072967728494625
South Eastern Sydney,2005-12-01,2005,Total,19,2005,22.79890857392473,65.16105599193548,21.70000000000001,21.70000000000001,1009.1779569892473,1444660.7552200004,South Eastern Sydney,X720,19.896236102777777
South Eastern Sydney,2006-01-01,2006,Total,7,2006,23.21812900403226,76.84494595833333,73.19999999999997,73.19999999999997,1013.5654569892473,1021723.0330920002,South Eastern Sydney,X720,22.79890857392473
South Eastern Sydney,2006-02-01,2006,Total,1,2006,23.570749995535714,71.06342597767858,15.099999999999998,15.099999999999998,1015.1077380952381,1014469.996261,South Eastern Sydney,X720,23.21812900403226
South Eastern Sydney,2006-03-01,2006,Total,5,2006,22.38721505376344,71.20533300672042,24.599999999999998,24.599999999999998,1017.8461021505376,1099369.1289799998,South Eastern Sydney,X720,23.570749995535714
South Eastern Sydney,2006-04-01,2006,Total,7,2006,18.86394443611111,57.879582929166666,4.1000000000000005,4.1000000000000005,1014.8209722222222,1074563.6574780005,South Eastern Sydney,X720,22.38721505376344
South Eastern Sydney,2006-05-01,2006,Total,10,2006,15.301126338709679,67.52152403360215,11.899999999999999,11.899999999999999,1019.5525537634409,990429.7011299996,South Eastern Sydney,X720,18.86394443611111
South Eastern Sydney,2006-06-01,2006,Total,7,2006,12.70540277361111,75.78522620972223,54.800000000000004,54.800000000000004,1024.9034722222223,820484.9250207496,South Eastern Sydney,X720,15.301126338709679
South Eastern Sydney,2006-07-01,2006,Total,17,2006,12.953478491935483,72.72106469354839,37.099999999999994,37.099999999999994,1021.8967741935484,899987.56561,South Eastern Sydney,X720,12.70540277361111
South Eastern Sydney,2006-08-01,2006,Total,22,2006,13.884728490591396,67.65898248790323,8.599999999999996,8.599999999999996,1022.4661290322581,1043983.7461810999,South Eastern Sydney,X720,12.953478491935483
South Eastern Sydney,2006-09-01,2006,Total,24,2006,16.84345832777778,67.22332133333333,72.40000000000002,72.40000000000002,1020.6048611111111,1115426.5221519999,South Eastern Sydney,X720,13.884728490591396
South Eastern Sydney,2006-10-01,2006,Total,5,2006,18.345749995967743,63.36082333333333,9.199999999999996,9.199999999999996,1021.3889784946236,1127328.55099,South Eastern Sydney,X720,16.84345832777778
South Eastern Sydney,2006-11-01,2006,Total,4,2006,19.644152758333334,66.97187529722223,25.600000000000026,25.600000000000026,1014.4183333333333,1174104.7099098999,South Eastern Sydney,X720,18.345749995967743
South Eastern Sydney,2006-12-01,2006,Total,8,2006,20.500790321236558,71.36991493682795,76.8,76.8,1018.0677419354839,1113514.24777,South Eastern Sydney,X720,19.644152758333334
South Eastern Sydney,2007-01-01,2007,Total,7,2007,22.809795686827957,69.18038572311828,15.599999999999994,15.599999999999994,1013.1704301075268,1375577.8378669997,South Eastern Sydney,X720,20.500790321236558
South Eastern Sydney,2007-02-01,2007,Total,5,2007,22.595377976190477,78.8556616547619,77.70000000000002,77.70000000000002,1016.7619047619048,1081648.4825960002,South Eastern Sydney,X720,22.809795686827957
South Eastern Sydney,2007-03-01,2007,Total,4,2007,21.746354838709678,72.47722028091398,43.80000000000004,43.80000000000004,1015.3959677419355,1103353.1110122,South Eastern Sydney,X720,22.595377976190477
South Eastern Sydney,2007-04-01,2007,Total,11,2007,18.756236104166668,76.39767065138889,57.799999999999976,57.799999999999976,1020.4411111111111,947928.2765949,South Eastern Sydney,X720,21.746354838709678
South Eastern Sydney,2007-05-01,2007,Total,5,2007,16.9607365577957,72.35996916801075,27.100000000000005,27.100000000000005,1020.5431451612903,970222.8342540001,South Eastern Sydney,X720,18.756236104166668
South Eastern Sydney,2007-06-01,2007,Total,15,2007,12.969083330555558,75.95842099305555,293.00000000000034,293.00000000000034,1015.8379166666666,697012.0518579998,South Eastern Sydney,X720,16.9607365577957
South Eastern Sydney,2007-07-01,2007,Total,55,2007,11.815642470430106,68.6458777016129,10,10,1018.7521505376344,993028.2270700006,South Eastern Sydney,X720,12.969083330555558
South Eastern Sydney,2007-08-01,2007,Total,49,2007,14.534728490591398,68.2787908077957,59.800000000000026,59.800000000000026,1021.2288978494623,1003207.9195850001,South Eastern Sydney,X720,11.815642470430106
South Eastern Sydney,2007-09-01,2007,Total,12,2007,15.629569440277777,64.69225573333334,16.399999999999995,16.399999999999995,1017.1355555555556,1148093.4936770003,South Eastern Sydney,X720,14.534728490591398
South Eastern Sydney,2007-10-01,2007,Total,14,2007,18.968129028225807,66.20309480510753,26.600000000000005,26.600000000000005,1014.173252688172,1222606.5898259997,South Eastern Sydney,X720,15.629569440277777
South Eastern Sydney,2007-11-01,2007,Total,9,2007,19.45762499861111,80.84475617916667,116.49999999999991,116.49999999999991,1017.0288888888889,1086005.6213008,South Eastern Sydney,X720,18.968129028225807
South Eastern Sydney,2007-12-01,2007,Total,1,2007,21.02820967607527,75.2995432217742,75.30000000000001,75.30000000000001,1014.658064516129,1169012.009644,South Eastern Sydney,X720,19.45762499861111
South Eastern Sydney,2008-01-01,2008,Total,1,2008,22.51181182795699,75.12890816129033,70.50000000000003,70.50000000000003,1013.6045698924731,1162237.7090974997,South Eastern Sydney,X720,21.02820967607527
South Eastern Sydney,2008-02-01,2008,Total,3,2008,20.76802011494253,76.08227290373563,147.1999999999999,147.1999999999999,1012.8204022988506,997053.7132786002,South Eastern Sydney,X720,22.51181182795699
South Eastern Sydney,2008-03-01,2008,Total,4,2008,20.47753763172043,75.37105876075269,30.800000000000008,30.800000000000008,1019.4045698924731,1202920.4954199996,South Eastern Sydney,X720,20.76802011494253
South Eastern Sydney,2008-04-01,2008,Total,2,2008,17.161999993055556,72.1020013888889,66.70000000000007,66.70000000000007,1020.115,1025741.5069854,South Eastern Sydney,X720,20.47753763172043
South Eastern Sydney,2008-05-01,2008,Total,5,2008,15.154217735215054,73.2498135,7.6,7.6,1020.6983870967742,1022089.6157340003,South Eastern Sydney,X720,17.161999993055556
South Eastern Sydney,2008-06-01,2008,Total,9,2008,14.72373610138889,74.66062528611111,71.20000000000003,71.20000000000003,1022.6327777777777,793534.1557440002,South Eastern Sydney,X720,15.154217735215054
South Eastern Sydney,2008-07-01,2008,Total,21,2008,12.306838706989247,68.02260122849462,15.199999999999998,15.199999999999998,1018.760752688172,979058.1362060001,South Eastern Sydney,X720,14.72373610138889
South Eastern Sydney,2008-08-01,2008,Total,32,2008,11.883451610215053,66.02634517876345,33.50000000000001,33.50000000000001,1019.7256720430107,1009984.6318240003,South Eastern Sydney,X720,12.306838706989247
South Eastern Sydney,2008-09-01,2008,Total,34,2008,15.803180554166666,68.2884122,66.39999999999999,66.39999999999999,1018.5290277777777,1037554.9427199998,South Eastern Sydney,X720,11.883451610215053
South Eastern Sydney,2008-10-01,2008,Total,23,2008,18.306233858870968,70.81775215994624,38.60000000000002,38.60000000000002,1019.2818548387097,1109586.9986040003,South Eastern Sydney,X720,15.803180554166666
South Eastern Sydney,2008-11-01,2008,Total,10,2008,19.437972220833334,68.8191344611111,49.400000000000006,49.400000000000006,1010.8147222222223,1056275.025355,South Eastern Sydney,X720,18.306233858870968
South Eastern Sydney,2008-12-01,2008,Total,15,2008,20.95462096639785,71.23368131586021,75.09999999999998,75.09999999999998,1009.0631720430107,1283058.4716699999,South Eastern Sydney,X720,19.437972220833334
South Eastern Sydney,2009-01-01,2009,Total,14,2009,23.118801047043014,67.75378331182796,8.399999999999999,8.399999999999999,1013.9606182795699,1262407.7020440002,South Eastern Sydney,X720,20.95462096639785
South Eastern Sydney,2009-02-01,2009,Total,11,2009,22.139797614583337,75.30341675446428,83.9,83.9,1013.5596726190477,942831.5265809997,South Eastern Sydney,X720,23.118801047043014
South Eastern Sydney,2009-03-01,2009,Total,6,2009,21.527470430107527,72.29490458467741,62.700000000000024,62.700000000000024,1017.0942204301075,1139425.90207,South Eastern Sydney,X720,22.139797614583337
South Eastern Sydney,2009-04-01,2009,Total,8,2009,18.50213888888889,72.43540172222222,47.800000000000054,47.800000000000054,1018.33125,936726.7709400001,South Eastern Sydney,X720,21.527470430107527
South Eastern Sydney,2009-05-01,2009,Total,48,2009,16.29023924327957,72.27792606854838,36.20000000000002,36.20000000000002,1022.6154569892473,949933.7019359998,South Eastern Sydney,X720,18.50213888888889
South Eastern Sydney,2009-06-01,2009,Total,297,2009,13.67304166111111,71.92098596666666,55.40000000000002,55.40000000000002,1016.9059722222222,842858.4661159997,South Eastern Sydney,X720,16.29023924327957
South Eastern Sydney,2009-07-01,2009,Total,572,2009,12.74628763172043,67.54875221370968,22.299999999999997,22.299999999999997,1017.5618279569892,964282.2903299999,South Eastern Sydney,X720,13.67304166111111
South Eastern Sydney,2009-08-01,2009,Total,41,2009,14.672362900537635,60.99553838037635,4.1000000000000005,4.1000000000000005,1015.7540322580645,1076463.5761860001,South Eastern Sydney,X720,12.74628763172043
South Eastern Sydney,2009-09-01,2009,Total,8,2009,17.03943054861111,61.4798333625,15.199999999999996,15.199999999999996,1013.64625,1107642.0355409998,South Eastern Sydney,X720,14.672362900537635
South Eastern Sydney,2009-10-01,2009,Total,7,2009,17.029419348118278,68.63302435752688,66.60000000000001,66.60000000000001,1018.5978494623656,1113836.9739003005,South Eastern Sydney,X720,17.03943054861111
South Eastern Sydney,2009-11-01,2009,Total,7,2009,21.621930509722223,70.87975004861111,15.899999999999995,15.899999999999995,1015.2247222222222,1201062.4457800006,South Eastern Sydney,X720,17.029419348118278
South Eastern Sydney,2009-12-01,2009,Total,9,2009,21.889163977150538,71.5959262983871,70.40000000000003,70.40000000000003,1015.2626344086021,1103271.4815490006,South Eastern Sydney,X720,21.621930509722223
South Eastern Sydney,2010-01-01,2010,Total,6,2010,23.380561815860215,72.9524640282258,35.80000000000001,35.80000000000001,1012.7493279569892,1165394.0084100005,South Eastern Sydney,X720,21.889163977150538
South Eastern Sydney,2010-02-01,2010,Total,4,2010,23.24604761904762,76.64876318154762,162,162,1016.5200892857143,939693.982244,South Eastern Sydney,X720,23.380561815860215
South Eastern Sydney,2010-03-01,2010,Total,2,2010,21.907981182795698,73.10259875403226,61.40000000000004,61.40000000000004,1020.230376344086,1083563.26845,South Eastern Sydney,X720,23.24604761904762
South Eastern Sydney,2010-04-01,2010,Total,6,2010,19.328527775,72.82847911944444,25.700000000000003,25.700000000000003,1019.3747222222222,992051.6034319997,South Eastern Sydney,X720,21.907981182795698
South Eastern Sydney,2010-05-01,2010,Total,2,2010,16.072564509408604,74.08210439247311,72.39999999999995,72.39999999999995,1017.5354838709677,910855.7789900001,South Eastern Sydney,X720,19.328527775
South Eastern Sydney,2010-06-01,2010,Total,5,2010,13.211236097222223,72.67381682222222,34.50000000000001,34.50000000000001,1022.5811111111111,896608.9420600001,South Eastern Sydney,X720,16.072564509408604
South Eastern Sydney,2010-07-01,2010,Total,5,2010,13.177873650537634,74.74896107526882,58.10000000000001,58.10000000000001,1023.6787634408602,865277.5951050001,South Eastern Sydney,X720,13.211236097222223
South Eastern Sydney,2010-08-01,2010,Total,35,2010,13.035870963709677,64.19681297580645,19.1,19.1,1015.5255376344086,1032028.341057,South Eastern Sydney,X720,13.177873650537634
South Eastern Sydney,2010-09-01,2010,Total,53,2010,15.343527766666666,68.5394453888889,38.20000000000001,38.20000000000001,1017.8945833333333,1018950.5202869998,South Eastern Sydney,X720,13.035870963709677
South Eastern Sydney,2010-10-01,2010,Total,42,2010,17.738962358870968,72.92270009005377,78.79999999999998,78.79999999999998,1019.7399193548387,1083123.873232,South Eastern Sydney,X720,15.343527766666666
South Eastern Sydney,2010-11-01,2010,Total,14,2010,19.450541663888888,78.614157175,168.89999999999978,168.89999999999978,1017.8190277777778,1102455.2786349999,South Eastern Sydney,X720,17.738962358870968
South Eastern Sydney,2010-12-01,2010,Total,17,2010,21.42397580645161,74.10339487634408,51.50000000000004,51.50000000000004,1011.2030913978494,1197372.546801,South Eastern Sydney,X720,19.450541663888888
South Eastern Sydney,2011-01-01,2011,Total,23,2011,23.271758064516128,75.26547680241936,36.50000000000002,36.50000000000002,1011.9528225806451,1201416.1252269999,South Eastern Sydney,X720,21.42397580645161
South Eastern Sydney,2011-02-01,2011,Total,19,2011,23.82298207589286,70.85137520535714,32.100000000000016,32.100000000000016,1015.1799107142857,983018.06371,South Eastern Sydney,X720,23.271758064516128
South Eastern Sydney,2011-03-01,2011,Total,11,2011,21.499311815860214,73.99652540860215,56.80000000000004,56.80000000000004,1016.2325268817204,998273.5214339995,South Eastern Sydney,X720,23.82298207589286
South Eastern Sydney,2011-04-01,2011,Total,15,2011,18.46241666527778,69.91089976666666,51.70000000000007,51.70000000000007,1021.3883333333333,985113.9633889999,South Eastern Sydney,X720,21.499311815860214
South Eastern Sydney,2011-05-01,2011,Total,17,2011,14.790306440860215,71.57300193279569,38.300000000000004,38.300000000000004,1018.7409946236559,952822.1186860001,South Eastern Sydney,X720,18.46241666527778
South Eastern Sydney,2011-06-01,2011,Total,54,2011,13.501930548611112,68.0732258875,30.000000000000014,30.000000000000014,1020.5648611111111,870255.9705600002,South Eastern Sydney,X720,14.790306440860215
South Eastern Sydney,2011-07-01,2011,Total,122,2011,12.197026879032258,69.45888545564516,44.20000000000002,44.20000000000002,1019.9700268817204,917040.1615499998,South Eastern Sydney,X720,13.501930548611112
South Eastern Sydney,2011-08-01,2011,Total,156,2011,14.154553762096775,74.02189734946236,48.400000000000055,48.400000000000055,1020.9125,1012605.1402134998,South Eastern Sydney,X720,12.197026879032258
South Eastern Sydney,2011-09-01,2011,Total,64,2011,15.734638884722223,66.24257578888889,93.09999999999998,93.09999999999998,1017.6873611111112,1044095.5708199997,South Eastern Sydney,X720,14.154553762096775
South Eastern Sydney,2011-10-01,2011,Total,52,2011,17.19501074327957,71.49497086693549,30.9,30.9,1017.9486559139785,1062589.7564100001,South Eastern Sydney,X720,15.734638884722223
South Eastern Sydney,2011-11-01,2011,Total,18,2011,20.53526388888889,75.12453790138889,133.29999999999995,133.29999999999995,1015.0520833333334,1012988.3737989,South Eastern Sydney,X720,17.19501074327957
South Eastern Sydney,2011-12-01,2011,Total,23,2011,18.946623654569894,74.21339308064516,68.60000000000004,68.60000000000004,1014.9013440860215,1241311.99286,South Eastern Sydney,X720,20.53526388888889
South Eastern Sydney,2012-01-01,2012,Total,22,2012,21.90542741935484,73.99561792069892,87.39999999999996,87.39999999999996,1014.2513440860215,1140435.4110979997,South Eastern Sydney,X720,18.946623654569894
South Eastern Sydney,2012-02-01,2012,Total,12,2012,21.49330747126437,81.1401963908046,141.59999999999997,141.59999999999997,1013.7701149425287,987078.1396400002,South Eastern Sydney,X720,21.90542741935484
South Eastern Sydney,2012-03-01,2012,Total,17,2012,20.212349458333332,77.0635446733871,142.4999999999999,142.4999999999999,1016.0926075268817,1011131.1511980002,South Eastern Sydney,X720,21.49330747126437
South Eastern Sydney,2012-04-01,2012,Total,15,2012,18.739083329166668,76.14665082500001,54.30000000000002,54.30000000000002,1019.7494444444444,910114.7938513999,South Eastern Sydney,X720,20.212349458333332
South Eastern Sydney,2012-05-01,2012,Total,63,2012,15.047766119623658,70.57872026612903,23.400000000000006,23.400000000000006,1021.353629032258,999910.4798719999,South Eastern Sydney,X720,18.739083329166668
South Eastern Sydney,2012-06-01,2012,Total,268,2012,13.164013884722223,75.0721508375,67.30000000000003,67.30000000000003,1019.2698611111111,760100.7783020001,South Eastern Sydney,X720,15.047766119623658
South Eastern Sydney,2012-07-01,2012,Total,298,2012,12.791247310483872,71.20297369623655,7.999999999999998,7.999999999999998,1022.3849462365591,997949.4595899999,South Eastern Sydney,X720,13.164013884722223
South Eastern Sydney,2012-08-01,2012,Total,185,2012,13.33566935215054,60.61275379032258,2.7000000000000006,2.7000000000000006,1017.1012096774193,1093007.800903,South Eastern Sydney,X720,12.791247310483872
South Eastern Sydney,2012-09-01,2012,Total,129,2012,15.987902773611111,63.90891801111111,16.499999999999993,16.499999999999993,1016.6565277777778,1144836.039735,South Eastern Sydney,X720,13.33566935215054
South Eastern Sydney,2012-10-01,2012,Total,53,2012,17.37995698252688,65.17923551478495,18.999999999999996,18.999999999999996,1017.0287634408602,1241337.8742609997,South Eastern Sydney,X720,15.987902773611111
South Eastern Sydney,2012-11-01,2012,Total,30,2012,19.61304166388889,72.68415860833333,37.10000000000001,37.10000000000001,1016.0018055555555,1055604.34398,South Eastern Sydney,X720,17.37995698252688
South Eastern Sydney,2012-12-01,2012,Total,23,2012,21.430293002688174,70.01791070026881,17.2,17.2,1014.6295698924731,1198957.6952910002,South Eastern Sydney,X720,19.61304166388889
South Eastern Sydney,2013-01-01,2013,Total,34,2013,23.13197307795699,73.35946935483871,169,169,1011.4787634408602,1102235.1011100002,South Eastern Sydney,X720,21.430293002688174
South Eastern Sydney,2013-02-01,2013,Total,21,2013,21.807877974702382,78.49489471875,154.50000000000017,154.50000000000017,1016.9357142857143,1042612.97511,South Eastern Sydney,X720,23.13197307795699
South Eastern Sydney,2013-03-01,2013,Total,27,2013,21.54884139784946,74.15806598790323,26.199999999999992,26.199999999999992,1017.5389784946236,1137297.1690099998,South Eastern Sydney,X720,21.807877974702382
South Eastern Sydney,2013-04-01,2013,Total,29,2013,18.309430550000002,75.39251210555555,43.90000000000003,43.90000000000003,1019.1022222222222,986984.615499,South Eastern Sydney,X720,21.54884139784946
South Eastern Sydney,2013-05-01,2013,Total,23,2013,15.766448923387097,70.5586878454301,56.80000000000002,56.80000000000002,1021.457123655914,988537.7274629995,South Eastern Sydney,X720,18.309430550000002
South Eastern Sydney,2013-06-01,2013,Total,37,2013,14.01977777361111,77.39168521250001,108.09999999999997,108.09999999999997,1019.0379166666667,707911.1779319994,South Eastern Sydney,X720,15.766448923387097
South Eastern Sydney,2013-07-01,2013,Total,155,2013,13.354016122311828,73.25618263709677,15.999999999999995,15.999999999999995,1023.3510752688172,966793.402154,South Eastern Sydney,X720,14.01977777361111
South Eastern Sydney,2013-08-01,2013,Total,535,2013,14.039634405913981,62.5794174139785,8.700000000000001,8.700000000000001,1015.513440860215,1082223.9053203997,South Eastern Sydney,X720,13.354016122311828
South Eastern Sydney,2013-09-01,2013,Total,341,2013,17.782972216666668,63.34492238888888,28.699999999999996,28.699999999999996,1014.8461111111111,1081666.3508700002,South Eastern Sydney,X720,14.039634405913981
South Eastern Sydney,2013-10-01,2013,Total,70,2013,19.026663965053764,57.60422388172043,6.9,6.9,1014.7157258064516,1327523.6313389998,South Eastern Sydney,X720,17.782972216666668
South Eastern Sydney,2013-11-01,2013,Total,52,2013,18.996999979166667,72.01061795416666,164.69999999999987,164.69999999999987,1013.6288888888889,1123914.4846920003,South Eastern Sydney,X720,19.026663965053764
South Eastern Sydney,2013-12-01,2013,Total,28,2013,21.65018547043011,69.00397113978495,28.4,28.4,1013.0803763440861,1366188.9901740002,South Eastern Sydney,X720,18.996999979166667
South Eastern Sydney,2014-01-01,2014,Total,53,2014,22.40079031048387,70.56874961021505,13.999999999999998,13.999999999999998,1014.8149193548387,1172759.2510600002,South Eastern Sydney,X720,21.65018547043011
South Eastern Sydney,2014-02-01,2014,Total,39,2014,22.000363095238097,74.52886764732143,60.700000000000045,60.700000000000045,1014.3467261904761,866588.5006095001,South Eastern Sydney,X720,22.40079031048387
South Eastern Sydney,2014-03-01,2014,Total,35,2014,21.653209677419355,78.6696876827957,103.00000000000003,103.00000000000003,1018.8510752688172,1024935.8019500002,South Eastern Sydney,X720,22.000363095238097
South Eastern Sydney,2014-04-01,2014,Total,42,2014,19.23290277638889,74.25286139027777,30.800000000000004,30.800000000000004,1017.3273611111111,922574.0337699004,South Eastern Sydney,X720,21.653209677419355
South Eastern Sydney,2014-05-01,2014,Total,50,2014,16.96913709139785,70.74133905376344,12.599999999999996,12.599999999999996,1020.486693548387,998761.1746370002,South Eastern Sydney,X720,19.23290277638889
South Eastern Sydney,2014-06-01,2014,Total,80,2014,14.296930554166666,70.37035550555555,30.299999999999994,30.299999999999994,1019.2211111111111,873216.8621100003,South Eastern Sydney,X720,16.96913709139785
South Eastern Sydney,2014-07-01,2014,Total,542,2014,13.042120962365592,65.5009812405914,14.799999999999999,14.799999999999999,1018.7373655913979,988500.90444,South Eastern Sydney,X720,14.296930554166666
South Eastern Sydney,2014-08-01,2014,Total,1475,2014,13.253747305107526,74.92625306048386,100.89999999999993,100.89999999999993,1025.0967741935483,969011.5991355,South Eastern Sydney,X720,13.042120962365592
South Eastern Sydney,2014-09-01,2014,Total,600,2014,15.791236105555557,67.9125135,27.200000000000003,27.200000000000003,1018.8701388888888,1126386.0450904,South Eastern Sydney,X720,13.253747305107526
South Eastern Sydney,2014-10-01,2014,Total,95,2014,18.486408600806453,69.85429893548387,82.39999999999999,82.39999999999999,1016.7909946236559,1217924.613976,South Eastern Sydney,X720,15.791236105555557
South Eastern Sydney,2014-11-01,2014,Total,38,2014,20.335194431944444,70.94956238333333,24.800000000000004,24.800000000000004,1015.40125,1240441.9468849993,South Eastern Sydney,X720,18.486408600806453
South Eastern Sydney,2014-12-01,2014,Total,65,2014,21.684459677419355,74.6555590376344,121.2,121.2,1011.192876344086,1250947.5434240007,South Eastern Sydney,X720,20.335194431944444
South Eastern Sydney,2015-01-01,2015,Total,76,2015,22.771690860215056,76.63822005645162,106.59999999999997,106.59999999999997,1011.0418010752688,1102899.03978,South Eastern Sydney,X720,21.684459677419355
South Eastern Sydney,2015-02-01,2015,Total,76,2015,22.667178571428572,76.81916910863094,37.50000000000003,37.50000000000003,1017.5919642857143,1133698.858932,South Eastern Sydney,X720,22.771690860215056
South Eastern Sydney,2015-03-01,2015,Total,85,2015,21.337618278225808,72.3949570282258,55.70000000000002,55.70000000000002,1015.3733870967742,1108537.857211,South Eastern Sydney,X720,22.667178571428572
South Eastern Sydney,2015-04-01,2015,Total,107,2015,18.086722219444443,77.96335624166667,289.80000000000007,289.80000000000007,1017.9930555555555,842831.075639,South Eastern Sydney,X720,21.337618278225808
South Eastern Sydney,2015-05-01,2015,Total,63,2015,15.671287629032257,72.01952915053764,36.200000000000024,36.200000000000024,1020.3772849462366,847431.3223169997,South Eastern Sydney,X720,18.086722219444443
South Eastern Sydney,2015-06-01,2015,Total,165,2015,13.637972213888888,76.77999716666666,49.800000000000004,49.800000000000004,1024.9829166666666,797128.3674449999,South Eastern Sydney,X720,15.671287629032257
South Eastern Sydney,2015-07-01,2015,Total,417,2015,11.574177416666666,72.35853723790322,28.400000000000013,28.400000000000013,1021.1112903225807,937673.0879500003,South Eastern Sydney,X720,13.637972213888888
South Eastern Sydney,2015-08-01,2015,Total,1680,2015,13.48842472311828,68.6202847876344,34.60000000000003,34.60000000000003,1018.8424731182796,1045477.617131,South Eastern Sydney,X720,11.574177416666666
South Eastern Sydney,2015-09-01,2015,Total,1239,2015,15.300611104166666,70.50621959722223,24.999999999999996,24.999999999999996,1021.4743055555556,1136157.652465,South Eastern Sydney,X720,13.48842472311828
